action step s r x y
[step] 4726 1 0 44 82
[step] 4727 1 0 44 81
[step] 4728 1 0 44 80
[step] 4729 1 0 43 80
[step] 4730 2 0 43 81
[step] 4731 2 0 44 81
[step] 4732 2 0 45 81
[step] 4733 2 0 46 81
[step] 4734 2 0 47 81
[step] 4735 2 0 47 80
[step] 4736 1 0 48 80
[step] 4737 1 0 48 81
[step] 4738 2 0 47 81
[step] 4739 2 0 48 81
[step] 4740 2 0 48 82
[step] 4741 2 0 48 81
[step] 4742 2 0 48 80
[step] 4743 1 0 48 81
[step] 4744 1 0 47 81
[step] 4745 1 0 46 81
[step] 4746 1 0 45 81
[step] 4747 1 0 44 81
[step] 4748 1 0 43 81
[step] 4749 1 0 43 82
[step] 4750 1 0 43 81
[step] 4751 1 0 42 81
[step] 4752 1 0 41 81
[step] 4753 1 0 40 81
[step] 4754 1 0 39 81
[step] 4755 1 0 38 81
[step] 4756 1 0 38 80
[step] 4757 1 0 37 80
[step] 4758 1 0 37 79
[step] 4759 1 0 36 79
[step] 4760 1 0 35 79
[step] 4761 1 0 35 80
[step] 4762 1 0 35 79
[step] 4763 1 0 34 79
[step] 4764 1 0 33 79
[step] 4765 1 0 32 79
[step] 4766 2 0 31 79
[step] 4767 1 0 32 79
[step] 4768 2 0 31 79
[step] 4769 2 0 32 79
[step] 4770 2 0 33 79
[step] 4771 2 0 33 78
[step] 4772 2 0 34 78
[step] 4773 2 0 35 78
[step] 4774 2 0 36 78
[step] 4775 2 0 37 78
[step] 4776 2 0 38 78
[step] 4777 2 0 38 79
[step] 4778 2 0 38 78
[step] 4779 2 0 39 78
[step] 4780 2 0 40 78
[step] 4781 2 0 41 78
[step] 4782 2 0 42 78
[step] 4783 2 0 43 78
[step] 4784 2 0 44 78
[step] 4785 2 0 45 78
[step] 4786 2 0 46 78
[step] 4787 2 0 46 79
[step] 4788 2 0 47 79
[step] 4789 2 0 48 79
[step] 4790 2 0 48 80
[step] 4791 2 0 48 81
[step] 4792 2 0 48 82
[step] 4793 1 0 48 81
[step] 4794 1 0 47 81
[step] 4795 1 0 46 81
[step] 4796 1 0 45 81
[step] 4797 1 0 44 81
[step] 4798 1 0 44 82
[step] 4799 1 0 43 82
[step] 4800 1 0 43 83
[step] 4801 1 0 42 83
[step] 4802 1 0 41 83
[step] 4803 1 0 41 84
[step] 4804 1 0 40 84
[step] 4805 1 0 39 84
[step] 4806 1 0 38 84
[step] 4807 1 0 37 84
[step] 4808 1 0 36 84
[step] 4809 1 0 36 83
[step] 4810 1 0 36 84
[step] 4811 1 0 36 83
[step] 4812 1 0 35 83
[step] 4813 1 0 34 83
[step] 4814 1 0 34 82
[step] 4815 1 0 33 82
[step] 4816 1 0 32 82
[step] 4817 1 0 31 82
[step] 4818 2 0 31 81
[step] 4819 2 0 32 81
[step] 4820 2 0 33 81
[step] 4821 2 0 33 82
[step] 4822 2 0 34 82
[step] 4823 1 0 35 82
[step] 4824 2 0 34 82
[step] 4825 2 0 35 82
[step] 4826 2 0 35 83
[step] 4827 1 0 35 84
[step] 4828 1 0 35 83
[step] 4829 1 0 34 83
[step] 4830 1 0 33 83
[step] 4831 1 0 32 83
[step] 4832 1 0 31 83
[step] 4833 1 0 31 84
[step] 4834 1 0 31 83
[step] 4835 2 0 31 84
[step] 4836 2 0 31 83
[step] 4837 2 0 31 82
[step] 4838 2 0 32 82
[step] 4839 2 0 33 82
[step] 4840 2 0 34 82
[step] 4841 2 0 35 82
[step] 4842 2 0 36 82
[step] 4843 2 0 37 82
[step] 4844 2 0 38 82
[step] 4845 2 0 38 83
[step] 4846 2 0 39 83
[step] 4847 2 0 40 83
[step] 4848 2 0 41 83
[step] 4849 2 0 42 83
[step] 4850 2 0 43 83
[step] 4851 2 0 43 84
[step] 4852 2 0 44 84
[step] 4853 2 0 45 84
[step] 4854 2 0 46 84
[step] 4855 2 0 47 84
[step] 4856 2 0 48 84
[step] 4857 1 0 49 84
[step] 4858 1 0 49 85
[step] 4859 1 0 48 85
[step] 4860 1 0 47 85
[step] 4861 1 0 46 85
[step] 4862 1 0 46 86
[step] 4863 1 0 46 85
[step] 4864 1 0 46 84
[step] 4865 1 0 45 84
[step] 4866 1 0 44 84
[step] 4867 1 0 43 84
[step] 4868 1 0 43 85
[step] 4869 1 0 42 85
[step] 4870 1 0 41 85
[step] 4871 1 0 40 85
[step] 4872 1 0 39 85
[step] 4873 1 0 38 85
[step] 4874 1 0 38 84
[step] 4875 1 0 38 85
[step] 4876 1 0 38 86
[step] 4877 1 0 38 87
[step] 4878 1 0 37 87
[step] 4879 2 0 36 87
[step] 4880 2 0 36 88
[step] 4881 2 0 37 88
[step] 4882 2 0 38 88
[step] 4883 1 0 39 88
[step] 4884 1 0 38 88
[step] 4885 1 0 37 88
[step] 4886 1 0 36 88
[step] 4887 2 0 36 89
[step] 4888 2 0 37 89
[step] 4889 2 0 38 89
[step] 4890 1 0 39 89
[step] 4891 1 0 38 89
[step] 4892 1 0 37 89
[step] 4893 1 0 36 89
[step] 4894 1 0 36 90
[step] 4895 2 0 35 90
[step] 4896 2 0 35 91
[step] 4897 2 0 35 90
[step] 4898 2 0 36 90
[step] 4899 2 0 36 91
[step] 4900 2 0 37 91
[step] 4901 2 0 38 91
[step] 4902 2 0 39 91
[step] 4903 2 0 40 91
[step] 4904 2 0 41 91
[step] 4905 2 0 42 91
[step] 4906 2 0 42 92
[step] 4907 2 0 42 91
[step] 4908 2 0 42 92
[step] 4909 2 0 43 92
[step] 4910 2 0 44 92
[step] 4911 1 0 45 92
[step] 4912 1 0 44 92
[step] 4913 1 0 43 92
[step] 4914 1 0 43 91
[step] 4915 1 0 43 92
[step] 4916 1 0 42 92
[step] 4917 1 0 41 92
[step] 4918 1 0 40 92
[step] 4919 1 0 40 91
[step] 4920 1 0 39 91
[step] 4921 1 0 38 91
[step] 4922 1 0 38 90
[step] 4923 1 0 37 90
[step] 4924 1 0 37 91
[step] 4925 1 0 37 90
[step] 4926 1 0 37 89
[step] 4927 1 0 36 89
[step] 4928 1 0 35 89
[step] 4929 1 0 35 88
[step] 4930 1 0 35 87
[step] 4931 1 0 34 87
[step] 4932 1 0 33 87
[step] 4933 1 0 32 87
[step] 4934 1 0 31 87
[step] 4935 1 0 30 87
[step] 4936 2 0 29 87
[step] 4937 2 0 30 87
[step] 4938 2 0 31 87
[step] 4939 2 0 31 88
[step] 4940 2 0 32 88
[step] 4941 2 0 32 87
[step] 4942 1 0 32 88
[step] 4943 2 0 32 87
[step] 4944 2 0 33 87
[step] 4945 2 0 34 87
[step] 4946 2 0 34 88
[step] 4947 2 0 35 88
[step] 4948 2 0 36 88
[step] 4949 2 0 37 88
[step] 4950 2 0 37 89
[step] 4951 2 0 38 89
[step] 4952 1 0 39 89
[step] 4953 1 0 39 90
[step] 4954 1 0 38 90
[step] 4955 2 0 37 90
[step] 4956 2 0 38 90
[step] 4957 2 0 38 89
[step] 4958 2 0 39 89
[step] 4959 2 0 40 89
[step] 4960 2 0 41 89
[step] 4961 2 0 42 89
[step] 4962 2 0 43 89
[step] 4963 2 0 44 89
[step] 4964 2 0 44 88
[step] 4965 2 0 44 87
[step] 4966 1 0 45 87
[step] 4967 1 0 45 88
[step] 4968 1 0 44 88
[step] 4969 1 0 43 88
[step] 4970 1 0 42 88
[step] 4971 2 0 42 87
[step] 4972 2 0 43 87
[step] 4973 2 0 44 87
[step] 4974 2 0 45 87
[step] 4975 1 0 46 87
[step] 4976 1 0 45 87
[step] 4977 1 0 44 87
[step] 4978 1 0 43 87
[step] 4979 1 0 42 87
[step] 4980 1 0 41 87
[step] 4981 1 0 41 88
[step] 4982 1 0 41 87
[step] 4983 1 0 40 87
[step] 4984 1 0 39 87
[step] 4985 1 0 38 87
[step] 4986 1 0 37 87
[step] 4987 1 0 36 87
[step] 4988 1 0 35 87
[step] 4989 1 0 35 86
[step] 4990 1 0 34 86
[step] 4991 1 0 34 87
[step] 4992 1 0 34 88
[step] 4993 1 0 34 87
[step] 4994 1 0 34 86
[step] 4995 1 0 34 87
[step] 4996 1 0 34 88
[step] 4997 1 0 33 88
[step] 4998 1 0 32 88
[step] 4999 1 0 31 88
[step] 5000 1 0 31 87
[step] 5001 1 0 30 87
[step] 5002 1 0 29 87
[step] 5003 1 0 28 87
[step] 5004 2 0 27 87
[step] 5005 2 0 27 86
[step] 5006 1 0 27 85
[step] 5007 1 0 26 85
[step] 5008 1 0 25 85
[step] 5009 1 0 25 86
[step] 5010 1 0 24 86
[step] 5011 1 0 23 86
[step] 5012 1 0 22 86
[step] 5013 1 0 21 86
[step] 5014 1 0 21 85
[step] 5015 1 0 21 84
[step] 5016 1 0 20 84
[step] 5017 1 0 19 84
[step] 5018 1 0 19 83
[step] 5019 1 0 18 83
[step] 5020 2 0 18 82
[step] 5021 2 0 19 82
[step] 5022 1 0 20 82
[step] 5023 1 0 20 83
[step] 5024 1 0 20 84
[step] 5025 1 0 19 84
[step] 5026 1 0 18 84
[step] 5027 1 0 17 84
[step] 5028 1 0 17 85
[step] 5029 2 0 16 85
[step] 5030 2 0 16 84
[step] 5031 2 0 17 84
[step] 5032 2 0 18 84
[step] 5033 4 3 19 84
[step] 5034 4 2 19 83
[step] 5035 4 1 19 82
[step] 5036 4 0 19 81
[step] 5037 0 1 18 81
[ini] 5038 1 1 18 81
[step] 5039 1 1 17 81
[step] 5040 1 1 16 81
[step] 5041 1 1 16 82
[step] 5042 1 0 15 82
[step] 5043 2 0 15 81
[step] 5044 2 0 16 81
[step] 5045 4 3 17 81
[step] 5046 4 2 17 80
[step] 5047 4 1 16 80
[step] 5048 4 0 16 79
[step] 5049 0 1 16 78
[ini] 5050 2 1 16 78
[step] 5051 2 1 16 77
[step] 5052 2 1 17 77
[step] 5053 2 1 18 77
[step] 5054 2 1 18 78
[step] 5055 2 1 18 77
[step] 5056 2 0 19 77
[step] 5057 2 0 20 77
[step] 5058 2 0 21 77
[step] 5059 2 0 22 77
[step] 5060 2 0 22 78
[step] 5061 2 0 22 79
[step] 5062 2 0 23 79
[step] 5063 2 0 23 78
[step] 5064 2 0 23 79
[step] 5065 2 0 24 79
[step] 5066 2 0 25 79
[step] 5067 4 3 26 79
[step] 5068 4 2 25 79
[step] 5069 4 1 25 78
[step] 5070 4 0 24 78
[step] 5071 0 1 24 77
[ini] 5072 2 1 24 77
[step] 5073 2 1 25 77
[step] 5074 2 1 26 77
[step] 5075 2 1 27 77
[step] 5076 2 1 28 77
[step] 5077 2 1 29 77
[step] 5078 2 1 29 76
[step] 5079 2 1 30 76
[step] 5080 2 1 31 76
[step] 5081 2 1 32 76
[step] 5082 2 1 33 76
[step] 5083 2 1 34 76
[step] 5084 2 1 34 75
[step] 5085 2 1 35 75
[step] 5086 2 1 36 75
[step] 5087 2 1 37 75
[step] 5088 2 1 38 75
[step] 5089 2 1 39 75
[step] 5090 2 1 39 74
[step] 5091 2 1 39 73
[step] 5092 2 1 40 73
[step] 5093 2 1 41 73
[step] 5094 2 1 41 74
[step] 5095 2 1 41 75
[step] 5096 2 1 42 75
[step] 5097 2 1 43 75
[step] 5098 2 1 44 75
[step] 5099 2 1 45 75
[step] 5100 2 1 46 75
[step] 5101 2 1 47 75
[step] 5102 2 1 48 75
[step] 5103 2 1 48 74
[step] 5104 2 1 49 74
[step] 5105 2 1 49 75
[step] 5106 2 1 50 75
[step] 5107 2 1 51 75
[step] 5108 2 1 51 76
[step] 5109 2 1 52 76
[step] 5110 2 1 53 76
[step] 5111 2 1 54 76
[step] 5112 2 1 54 77
[step] 5113 2 1 55 77
[step] 5114 2 1 56 77
[step] 5115 2 1 57 77
[step] 5116 2 1 57 76
[step] 5117 2 1 58 76
[step] 5118 2 1 59 76
[step] 5119 2 1 60 76
[step] 5120 2 1 61 76
[step] 5121 2 1 62 76
[step] 5122 2 1 63 76
[step] 5123 2 1 64 76
[step] 5124 2 1 65 76
[step] 5125 2 1 66 76
[step] 5126 2 1 67 76
[step] 5127 2 1 68 76
[step] 5128 2 1 68 77
[step] 5129 2 1 68 78
[step] 5130 2 1 68 79
[step] 5131 2 1 69 79
[step] 5132 2 1 70 79
[step] 5133 2 1 71 79
[step] 5134 2 1 72 79
[step] 5135 2 1 73 79
[step] 5136 2 1 73 80
[step] 5137 2 1 74 80
[step] 5138 2 1 75 80
[step] 5139 2 1 75 81
[step] 5140 2 1 76 81
[step] 5141 2 1 77 81
[step] 5142 2 1 78 81
[step] 5143 2 1 79 81
[step] 5144 2 1 80 81
[step] 5145 2 1 81 81
[step] 5146 2 1 82 81
[step] 5147 2 1 83 81
[step] 5148 2 1 84 81
[step] 5149 2 1 85 81
[step] 5150 2 1 86 81
[step] 5151 2 1 87 81
[step] 5152 2 1 88 81
[step] 5153 2 1 89 81
[step] 5154 2 1 90 81
[step] 5155 2 1 90 80
[step] 5156 2 1 91 80
[step] 5157 2 1 92 80
[step] 5158 2 1 93 80
[step] 5159 2 1 94 80
[step] 5160 2 1 95 80
[step] 5161 2 1 96 80
[step] 5162 2 1 97 80
[step] 5163 2 1 98 80
[step] 5164 2 1 99 80
[step] 5165 2 1 100 80
[return] 5166 3 1 100 80
[return] 5167 3 1 99 80
[return] 5168 1 1 98 80
[step] 5169 1 1 97 80
[step] 5170 1 1 96 80
[step] 5171 1 1 95 80
[step] 5172 1 1 94 80
[step] 5173 1 1 93 80
[step] 5174 1 1 92 80
[step] 5175 1 1 91 80
[step] 5176 1 1 91 79
[step] 5177 1 1 90 79
[step] 5178 1 1 89 79
[step] 5179 1 1 88 79
[step] 5180 1 1 87 79
[step] 5181 1 1 86 79
[step] 5182 1 1 85 79
[step] 5183 1 1 84 79
[step] 5184 1 1 83 79
[step] 5185 1 1 83 78
[step] 5186 1 1 82 78
[step] 5187 1 1 81 78
[step] 5188 1 1 80 78
[step] 5189 1 1 80 79
[step] 5190 1 1 79 79
[step] 5191 1 1 79 80
[step] 5192 1 1 78 80
[step] 5193 1 1 77 80
[step] 5194 1 1 77 81
[step] 5195 1 1 77 82
[step] 5196 1 1 76 82
[step] 5197 1 1 75 82
[step] 5198 1 1 75 83
[step] 5199 1 1 74 83
[step] 5200 1 1 73 83
[step] 5201 1 1 72 83
[step] 5202 1 1 72 82
[step] 5203 1 1 71 82
[step] 5204 1 1 71 83
[step] 5205 1 1 70 83
[step] 5206 1 1 70 84
[step] 5207 1 1 69 84
[step] 5208 1 1 69 83
[step] 5209 1 1 68 83
[step] 5210 1 1 67 83
[step] 5211 1 1 66 83
[step] 5212 1 1 65 83
[step] 5213 1 1 65 84
[step] 5214 1 1 64 84
[step] 5215 1 1 63 84
[step] 5216 1 1 63 83
[step] 5217 1 1 62 83
[step] 5218 1 1 61 83
[step] 5219 1 1 60 83
[step] 5220 1 1 60 82
[step] 5221 1 1 60 83
[step] 5222 1 1 60 84
[step] 5223 1 1 59 84
[step] 5224 1 1 59 85
[step] 5225 1 1 59 86
[step] 5226 1 1 58 86
[step] 5227 1 1 57 86
[step] 5228 1 1 57 87
[step] 5229 1 1 56 87
[step] 5230 1 1 56 86
[step] 5231 1 1 56 87
[step] 5232 1 1 55 87
[step] 5233 1 1 54 87
[step] 5234 1 1 54 88
[step] 5235 1 1 53 88
[step] 5236 1 1 52 88
[step] 5237 1 1 51 88
[step] 5238 1 1 50 88
[step] 5239 1 1 49 88
[step] 5240 1 1 49 89
[step] 5241 1 1 49 90
[step] 5242 1 1 48 90
[step] 5243 1 1 47 90
[step] 5244 1 1 46 90
[step] 5245 1 1 45 90
[step] 5246 1 1 44 90
[step] 5247 1 1 43 90
[step] 5248 1 1 42 90
[step] 5249 1 1 41 90
[step] 5250 1 1 40 90
[step] 5251 1 1 39 90
[step] 5252 1 1 38 90
[step] 5253 1 1 37 90
[step] 5254 1 1 37 91
[step] 5255 1 1 37 92
[step] 5256 1 1 36 92
[step] 5257 1 1 36 93
[step] 5258 1 1 35 93
[step] 5259 1 1 34 93
[step] 5260 1 1 33 93
[step] 5261 1 1 32 93
[step] 5262 1 1 31 93
[step] 5263 1 1 31 92
[step] 5264 1 1 30 92
[step] 5265 1 1 29 92
[step] 5266 1 1 28 92
[step] 5267 1 1 28 91
[step] 5268 1 1 28 90
[step] 5269 1 1 27 90
[step] 5270 1 1 27 89
[step] 5271 1 1 26 89
[step] 5272 1 1 25 89
[step] 5273 1 1 24 89
[step] 5274 1 1 23 89
[step] 5275 1 0 22 89
[step] 5276 1 0 21 89
[step] 5277 1 0 21 90
[step] 5278 4 3 20 90
[step] 5279 4 2 21 90
[step] 5280 4 1 20 90
[step] 5281 4 0 20 89
[step] 5282 0 1 20 88
[ini] 5283 2 1 20 88
[step] 5284 2 1 21 88
[step] 5285 2 1 22 88
[step] 5286 2 1 23 88
[step] 5287 2 1 23 87
[step] 5288 2 1 24 87
[step] 5289 2 1 25 87
[step] 5290 2 1 25 88
[step] 5291 2 1 26 88
[step] 5292 2 1 27 88
[step] 5293 2 1 27 87
[step] 5294 2 1 28 87
[step] 5295 2 1 29 87
[step] 5296 2 1 29 86
[step] 5297 2 1 29 87
[step] 5298 2 1 29 86
[step] 5299 2 1 30 86
[step] 5300 2 1 31 86
[step] 5301 2 1 31 87
[step] 5302 2 1 32 87
[step] 5303 2 1 32 86
[step] 5304 2 1 33 86
[step] 5305 2 1 34 86
[step] 5306 2 1 35 86
[step] 5307 2 1 36 86
[step] 5308 2 1 36 85
[step] 5309 2 1 37 85
[step] 5310 2 1 37 84
[step] 5311 2 1 38 84
[step] 5312 2 1 39 84
[step] 5313 2 1 40 84
[step] 5314 2 1 41 84
[step] 5315 2 1 42 84
[step] 5316 2 1 42 83
[step] 5317 2 1 42 82
[step] 5318 2 1 43 82
[step] 5319 2 1 44 82
[step] 5320 2 1 45 82
[step] 5321 2 1 46 82
[step] 5322 2 1 47 82
[step] 5323 2 1 47 83
[step] 5324 2 1 47 82
[step] 5325 2 1 48 82
[step] 5326 2 1 49 82
[step] 5327 2 1 49 81
[step] 5328 2 1 50 81
[step] 5329 2 1 51 81
[step] 5330 2 1 51 82
[step] 5331 2 1 52 82
[step] 5332 2 1 53 82
[step] 5333 2 1 53 83
[step] 5334 2 1 53 84
[step] 5335 2 1 53 85
[step] 5336 2 1 54 85
[step] 5337 2 1 55 85
[step] 5338 2 1 56 85
[step] 5339 2 1 57 85
[step] 5340 2 1 58 85
[step] 5341 2 1 59 85
[step] 5342 2 1 60 85
[step] 5343 2 1 61 85
[step] 5344 2 1 62 85
[step] 5345 2 1 63 85
[step] 5346 2 1 64 85
[step] 5347 2 1 65 85
[step] 5348 2 1 66 85
[step] 5349 2 1 67 85
[step] 5350 2 1 68 85
[step] 5351 2 1 69 85
[step] 5352 2 1 70 85
[step] 5353 2 1 70 84
[step] 5354 2 1 71 84
[step] 5355 2 1 72 84
[step] 5356 2 1 72 85
[step] 5357 2 1 72 86
[step] 5358 2 1 73 86
[step] 5359 2 1 74 86
[step] 5360 2 1 74 87
[step] 5361 2 1 75 87
[step] 5362 2 1 76 87
[step] 5363 2 1 77 87
[step] 5364 2 1 78 87
[step] 5365 2 1 78 88
[step] 5366 2 1 79 88
[step] 5367 2 1 80 88
[step] 5368 2 1 81 88
[step] 5369 2 1 82 88
[step] 5370 2 1 82 87
[step] 5371 2 1 83 87
[step] 5372 2 1 84 87
[step] 5373 2 1 84 88
[step] 5374 2 1 84 87
[step] 5375 2 1 85 87
[step] 5376 2 1 85 88
[step] 5377 2 1 86 88
[step] 5378 2 1 87 88
[step] 5379 2 1 88 88
[step] 5380 2 1 89 88
[step] 5381 2 1 90 88
[step] 5382 2 1 90 89
[step] 5383 2 1 90 90
[step] 5384 2 1 90 91
[step] 5385 2 1 90 90
[step] 5386 2 1 91 90
[step] 5387 2 1 92 90
[step] 5388 2 1 92 91
[step] 5389 2 1 93 91
[step] 5390 2 1 94 91
[step] 5391 2 1 95 91
[step] 5392 2 1 96 91
[step] 5393 2 1 96 92
[step] 5394 2 1 97 92
[step] 5395 2 1 98 92
[step] 5396 2 1 98 93
[step] 5397 2 1 99 93
[step] 5398 2 1 100 93
[return] 5399 3 1 100 93
[return] 5400 3 1 100 93
[return] 5401 3 1 100 93
[return] 5402 3 1 100 93
[return] 5403 3 1 100 93
[return] 5404 3 1 99 93
[return] 5405 1 1 98 93
[step] 5406 1 1 97 93
[step] 5407 1 1 97 92
[step] 5408 1 1 97 91
[step] 5409 1 1 96 91
[step] 5410 1 1 95 91
[step] 5411 1 1 94 91
[step] 5412 1 1 93 91
[step] 5413 1 1 93 92
[step] 5414 1 1 93 91
[step] 5415 1 1 92 91
[step] 5416 1 1 91 91
[step] 5417 1 1 90 91
[step] 5418 1 1 89 91
[step] 5419 1 1 89 90
[step] 5420 1 1 88 90
[step] 5421 1 1 87 90
[step] 5422 1 1 86 90
[step] 5423 1 1 85 90
[step] 5424 1 1 84 90
[step] 5425 1 1 84 89
[step] 5426 1 1 84 90
[step] 5427 1 1 83 90
[step] 5428 1 1 82 90
[step] 5429 1 1 81 90
[step] 5430 1 1 80 90
[step] 5431 1 1 79 90
[step] 5432 1 1 79 89
[step] 5433 1 1 78 89
[step] 5434 1 1 77 89
[step] 5435 1 1 76 89
[step] 5436 1 1 75 89
[step] 5437 1 1 74 89
[step] 5438 1 1 73 89
[step] 5439 1 1 72 89
[step] 5440 1 1 71 89
[step] 5441 1 1 70 89
[step] 5442 1 1 69 89
[step] 5443 1 1 68 89
[step] 5444 1 1 67 89
[step] 5445 1 1 66 89
[step] 5446 1 1 65 89
[step] 5447 1 1 64 89
[step] 5448 1 1 63 89
[step] 5449 1 1 62 89
[step] 5450 1 1 62 88
[step] 5451 1 1 61 88
[step] 5452 1 1 61 87
[step] 5453 1 1 60 87
[step] 5454 1 1 59 87
[step] 5455 1 1 59 88
[step] 5456 1 1 58 88
[step] 5457 1 1 57 88
[step] 5458 1 1 56 88
[step] 5459 1 1 55 88
[step] 5460 1 1 54 88
[step] 5461 1 1 53 88
[step] 5462 1 1 53 87
[step] 5463 1 1 52 87
[step] 5464 1 1 51 87
[step] 5465 1 1 50 87
[step] 5466 1 1 49 87
[step] 5467 1 1 48 87
[step] 5468 1 1 48 88
[step] 5469 1 1 47 88
[step] 5470 1 1 46 88
[step] 5471 1 1 45 88
[step] 5472 1 1 44 88
[step] 5473 1 1 43 88
[step] 5474 1 1 42 88
[step] 5475 1 1 41 88
[step] 5476 1 1 40 88
[step] 5477 1 1 40 89
[step] 5478 1 1 39 89
[step] 5479 1 1 39 88
[step] 5480 1 1 39 89
[step] 5481 1 1 38 89
[step] 5482 1 1 37 89
[step] 5483 1 1 37 88
[step] 5484 1 1 36 88
[step] 5485 1 1 35 88
[step] 5486 1 1 34 88
[step] 5487 1 1 33 88
[step] 5488 1 1 32 88
[step] 5489 1 1 31 88
[step] 5490 1 1 31 89
[step] 5491 1 1 30 89
[step] 5492 1 1 29 89
[step] 5493 1 1 28 89
[step] 5494 1 1 28 88
[step] 5495 1 1 27 88
[step] 5496 1 1 26 88
[step] 5497 1 1 26 87
[step] 5498 1 1 25 87
[step] 5499 1 1 25 86
[step] 5500 1 1 24 86
[step] 5501 1 1 24 85
[step] 5502 1 1 24 84
[step] 5503 1 1 23 84
[step] 5504 1 1 23 85
[step] 5505 1 1 22 85
[step] 5506 1 1 21 85
[step] 5507 1 1 20 85
[step] 5508 1 1 19 85
[step] 5509 1 1 19 86
[step] 5510 1 1 18 86
[step] 5511 1 0 17 86
[step] 5512 1 0 17 87
[step] 5513 1 0 16 87
[step] 5514 1 0 15 87
[step] 5515 4 3 14 87
[step] 5516 4 3 14 86
[step] 5517 4 2 15 86
[step] 5518 4 3 15 85
[step] 5519 4 2 15 84
[step] 5520 4 1 15 83
[step] 5521 4 3 15 82
[step] 5522 4 2 16 82
[step] 5523 4 1 16 81
[step] 5524 4 0 16 80
[step] 5525 0 1 16 79
[ini] 5526 1 1 16 79
[step] 5527 1 1 15 79
[step] 5528 1 1 14 79
[step] 5529 1 1 14 78
[step] 5530 1 1 13 78
[step] 5531 1 1 12 78
[step] 5532 1 1 12 77
[step] 5533 1 1 11 77
[step] 5534 1 1 10 77
[step] 5535 1 1 10 78
[step] 5536 1 1 9 78
[step] 5537 1 1 8 78
[step] 5538 1 1 8 79
[step] 5539 1 1 7 79
[step] 5540 1 1 6 79
[step] 5541 1 1 5 79
[step] 5542 1 1 5 78
[step] 5543 1 0 5 79
[step] 5544 1 0 4 79
[step] 5545 1 0 3 79
[step] 5546 2 0 2 79
[step] 5547 4 3 2 78
[step] 5548 4 2 1 78
[step] 5549 4 1 1 77
[step] 5550 4 0 1 76
[step] 5551 4 0 0 76
[step] 5552 0 1 0 75
[ini] 5553 1 1 0 75
[step] 5554 1 1 -1 75
[step] 5555 1 1 -2 75
[step] 5556 1 1 -2 76
[step] 5557 1 1 -3 76
[step] 5558 1 1 -4 76
[step] 5559 1 1 -5 76
[step] 5560 1 0 -5 77
[step] 5561 1 0 -6 77
[step] 5562 1 0 -7 77
[step] 5563 1 0 -8 77
[step] 5564 4 3 -9 77
[step] 5565 4 3 -8 77
[step] 5566 4 3 -7 77
[step] 5567 4 2 -7 76
[step] 5568 4 1 -7 75
[step] 5569 4 0 -8 75
[step] 5570 0 1 -8 74
[ini] 5571 1 1 -8 74
[step] 5572 1 1 -9 74
[step] 5573 1 1 -10 74
[step] 5574 1 1 -11 74
[step] 5575 1 1 -11 73
[step] 5576 1 1 -12 73
[step] 5577 1 1 -13 73
[step] 5578 1 1 -14 73
[step] 5579 1 1 -15 73
[step] 5580 1 1 -16 73
[step] 5581 1 1 -17 73
[step] 5582 1 1 -18 73
[step] 5583 1 1 -19 73
[step] 5584 1 1 -20 73
[step] 5585 1 1 -20 74
[step] 5586 1 1 -21 74
[step] 5587 1 1 -21 75
[step] 5588 1 1 -21 76
[step] 5589 1 1 -22 76
[step] 5590 1 1 -23 76
[step] 5591 1 1 -24 76
[step] 5592 1 0 -24 75
[step] 5593 1 0 -24 74
[step] 5594 1 0 -24 73
[step] 5595 1 0 -25 73
[step] 5596 2 0 -26 73
[step] 5597 2 0 -26 72
[step] 5598 2 0 -25 72
[step] 5599 2 0 -24 72
[step] 5600 1 0 -23 72
[step] 5601 1 0 -24 72
[step] 5602 1 0 -25 72
[step] 5603 1 0 -26 72
[step] 5604 1 0 -27 72
[step] 5605 1 0 -28 72
[step] 5606 1 0 -29 72
[step] 5607 1 0 -30 72
[step] 5608 1 0 -31 72
[step] 5609 1 0 -32 72
[step] 5610 1 0 -33 72
[step] 5611 1 0 -34 72
[step] 5612 1 0 -34 73
[step] 5613 1 0 -35 73
[step] 5614 1 0 -36 73
[step] 5615 1 0 -37 73
[step] 5616 1 0 -38 73
[step] 5617 1 0 -39 73
[step] 5618 1 0 -40 73
[step] 5619 1 0 -40 72
[step] 5620 1 0 -40 73
[step] 5621 1 0 -40 72
[step] 5622 1 0 -41 72
[step] 5623 2 0 -41 73
[step] 5624 2 0 -40 73
[step] 5625 2 0 -39 73
[step] 5626 2 0 -38 73
[step] 5627 2 0 -37 73
[step] 5628 2 0 -37 72
[step] 5629 2 0 -36 72
[step] 5630 2 0 -36 73
[step] 5631 2 0 -35 73
[step] 5632 2 0 -34 73
[step] 5633 2 0 -33 73
[step] 5634 2 0 -33 74
[step] 5635 2 0 -33 75
[step] 5636 2 0 -32 75
[step] 5637 2 0 -31 75
[step] 5638 2 0 -31 76
[step] 5639 2 0 -30 76
[step] 5640 2 0 -29 76
[step] 5641 2 0 -28 76
[step] 5642 2 0 -27 76
[step] 5643 2 0 -26 76
[step] 5644 2 0 -25 76
[step] 5645 2 0 -24 76
[step] 5646 1 0 -24 75
[step] 5647 1 0 -24 74
[step] 5648 2 0 -24 75
[step] 5649 2 0 -23 75
[step] 5650 2 0 -23 76
